route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
3_1076,3_1205_2225_29_1076_9,3_69553_1205,,0,3_1076_I
3_1076,3_1205_2225_29_1076_9,3_69555_1205,,0,3_1076_I
3_987,3_1268_2238_41_987_11,3_69709_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69710_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69711_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69712_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69713_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69714_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69716_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69717_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69718_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69719_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69720_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69721_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69767_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69768_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69769_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69770_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69771_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69772_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69773_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69774_1268,,0,3_987_I
3_987,3_1268_2238_41_987_11,3_69776_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69777_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69778_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69779_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69780_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69781_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69782_1268,,1,3_987_V
3_987,3_1268_2238_41_987_11,3_69783_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69784_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69785_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69786_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69787_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69788_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69789_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69790_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69791_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69792_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69793_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69794_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69795_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69796_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69797_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69798_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69799_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69800_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69801_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69802_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69803_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69804_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69805_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69806_1268,,0,3_987_I
3_987,3_1268_2240_41_987_10,3_69807_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69808_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69809_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69810_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69811_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69812_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69813_1268,,1,3_987_V
3_987,3_1268_2240_41_987_10,3_69814_1268,,1,3_987_V
3_1100,3_1061_2275_28_1100_9,3_70931_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_9,3_70942_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70943_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70944_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70945_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70946_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70947_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70948_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70949_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70950_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70951_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70952_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70954_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70960_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70961_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70962_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70963_1061,,1,3_1100_V
3_1100,3_1061_2275_28_1100_9,3_70964_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_70996_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_10,3_71002_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71016_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_11,3_71020_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71031_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71032_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71033_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71034_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71035_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71036_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71052_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71053_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71054_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71055_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71056_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71057_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71058_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71059_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71060_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71061_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71062_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71063_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71064_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71065_1061,,1,3_1100_V
3_1100,3_1061_2276_28_1100_10,3_71066_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71092_1061,,1,3_1100_V
3_1100,3_1061_2277_28_1100_11,3_71093_1061,,1,3_1100_V
3_1080,3_1068_2288_28_1080_10,3_71323_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71324_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71325_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71326_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71327_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71328_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71329_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71330_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71331_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71332_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71333_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71334_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71335_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71336_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71337_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71338_1068,,0,3_1080_I
3_1080,3_1068_2288_28_1080_10,3_71339_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71340_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71341_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71342_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71343_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71344_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71345_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71346_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71347_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71348_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71349_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71350_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71351_1068,,1,3_1080_V
3_1080,3_1068_2288_28_1080_10,3_71352_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71353_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71354_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71355_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71356_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71357_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71358_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71359_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71360_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71361_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71362_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71363_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71364_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71365_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71366_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71367_1068,,0,3_1080_I
3_1080,3_1068_2289_28_1080_11,3_71368_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71369_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71370_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71371_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71372_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71373_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71374_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71375_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71376_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71377_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71378_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71379_1068,,1,3_1080_V
3_1080,3_1068_2289_28_1080_11,3_71380_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71381_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71382_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71383_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71384_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71385_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71386_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71387_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71388_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71389_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71390_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71391_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71392_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71393_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71394_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71395_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71396_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71397_1068,,0,3_1080_I
3_1080,3_1068_2290_28_1080_9,3_71398_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71399_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71400_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71401_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71402_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71403_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71404_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71405_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71406_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71407_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71408_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71409_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71410_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71411_1068,,1,3_1080_V
3_1080,3_1068_2290_28_1080_9,3_71412_1068,,1,3_1080_V
3_867,3_1276_2300_29_867_9,3_71651_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71652_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71653_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71654_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71655_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71656_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71657_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71658_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71659_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71660_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71661_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71662_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71663_1276,,0,3_867_I
3_867,3_1276_2300_29_867_9,3_71665_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71666_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71667_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71668_1276,,1,3_867_V
3_867,3_1276_2300_29_867_9,3_71669_1276,,1,3_867_V
3_986,3_1260_2309_41_986_9,3_72035_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72036_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72037_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72038_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72039_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72040_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72041_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72042_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72052_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72053_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72054_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72055_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72056_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72057_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72058_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72059_1260,,0,3_986_I
3_986,3_1260_2309_41_986_9,3_72060_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72061_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72062_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72063_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72064_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72065_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72066_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72067_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72082_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72083_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72084_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72085_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72086_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72087_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72088_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72089_1260,,1,3_986_V
3_986,3_1260_2309_41_986_9,3_72090_1260,,1,3_986_V
3_987,3_1268_2311_41_987_9,3_72166_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72180_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72226_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72227_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72228_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72229_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72230_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72231_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72232_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72233_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72234_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72235_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72236_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72237_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72238_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72239_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72240_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72241_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72242_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72243_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72244_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72245_1268,,0,3_987_I
3_987,3_1268_2311_41_987_9,3_72246_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72247_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72248_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72249_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72250_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72251_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72252_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72253_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72254_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72255_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72256_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72257_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72258_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72259_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72260_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72261_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72262_1268,,1,3_987_V
3_987,3_1268_2311_41_987_9,3_72263_1268,,1,3_987_V
3_989,3_1270_2315_41_989_9,3_72293_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72294_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72419_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72439_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72440_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72441_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72442_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72443_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72444_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72445_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72446_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72447_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72448_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72449_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72450_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72451_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72452_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72453_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72454_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72455_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72456_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72457_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72458_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72459_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72460_1270,,1,3_989_V
3_989,3_1270_2315_41_989_9,3_72461_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72462_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72463_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72464_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72465_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72466_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72467_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72468_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72469_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72470_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72471_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72472_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72473_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72474_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72475_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72476_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72477_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72478_1270,,0,3_989_I
3_989,3_1270_2315_41_989_9,3_72479_1270,,0,3_989_I
3_997,3_1273_2319_41_997_9,3_72594_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72595_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72596_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72597_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72598_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72599_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72600_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72601_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72602_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72603_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72604_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72605_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72606_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72607_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72608_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72609_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72610_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72611_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72612_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72613_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72614_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72615_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72616_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72617_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72618_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72619_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72620_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72621_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72622_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72623_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72624_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72625_1273,,0,3_997_I
3_997,3_1273_2319_41_997_9,3_72626_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72627_1273,,1,3_997_V
3_997,3_1273_2319_41_997_9,3_72628_1273,,1,3_997_V
3_990,3_1180_2320_41_990_9,3_72629_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72630_1180,,1,3_990_V
3_990,3_1180_2320_41_990_9,3_72631_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72632_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72633_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72634_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72635_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72636_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72637_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72638_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72639_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72640_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72641_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72642_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72643_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72644_1180,,0,3_990_I
3_990,3_1180_2320_41_990_9,3_72645_1180,,1,3_990_V
3_990,3_1180_2320_41_990_9,3_72646_1180,,1,3_990_V
3_990,3_1180_2320_41_990_9,3_72647_1180,,1,3_990_V
3_990,3_1180_2320_41_990_9,3_72648_1180,,1,3_990_V
3_990,3_1180_2320_41_990_9,3_72649_1180,,1,3_990_V
